column1,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode
9418,70,24,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9419,53,22,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9420,50,17,0,3,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9421,23,15,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9422,51,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9423,58,16,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9424,88,21,0,3,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.090909091,0,0
9425,80,25,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.05,0,0
9426,47,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9427,220,14,1,7,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,1,0.363636364,0.785714286,0
9428,39,10,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.025641026,0,0
9429,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9430,92,26,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9431,85,21,1,2,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.247058824,0,0
9432,84,28,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9433,68,33,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9434,134,24,1,3,4,0,1,2,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.21641791,0,0
9436,87,16,1,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.08045977,0,0
9437,86,16,0,2,1,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0.139534884,0,0
9438,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9439,43,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9440,51,23,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9441,36,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9442,46,17,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9443,54,14,0,2,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0
9444,103,35,0,4,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.058252427,0,0
9445,59,21,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9446,35,28,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.057142857,0.071428571,0
9447,36,9,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.083333333,0.333333333,0
9448,56,21,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.017857143,0,0
9449,76,20,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.026315789,0,0
9450,73,15,0,4,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9451,77,40,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9452,43,21,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.139534884,0,0
9453,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9454,50,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9455,46,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9456,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9457,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9458,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9459,48,17,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9460,51,18,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.019607843,0,0
9461,85,16,0,1,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0
9462,70,37,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.057142857,0.108108108,0
9463,33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9464,98,26,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.255102041,0,0
9465,40,13,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9466,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9467,80,16,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0375,0,0
9468,57,21,0,2,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0
9469,99,25,0,2,2,0,1,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0.03030303,0,0
9470,76,13,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.039473684,0,0
9471,126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.325396825,0.360655738,0
9472,37,29,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9473,43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.139534884,0,0
9474,125,26,1,3,5,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.088,0,0
9475,70,16,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.028571429,0,0
9476,56,21,0,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.035714286,0,0
9477,82,23,1,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.243902439,0,0
9478,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.125,0,0
9479,40,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9480,55,38,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.018181818,0.026315789,0
9481,41,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0
9482,129,14,1,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.465116279,0.142857143,0
9483,32,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9484,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.140625,0,0
9485,51,14,0,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9486,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9487,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.034482759,0.05,0
9488,30,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9489,56,37,0,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.089285714,0.054054054,0
9490,86,17,1,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.255813953,0,0
9491,25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9493,30,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9494,55,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9495,29,13,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.344827586,0.769230769,0
9496,54,16,0,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9497,22,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9498,97,15,0,2,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.030927835,0,0
9499,28,6,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.428571429,0,0
9500,63,27,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.158730159,0,0
9502,72,18,0,5,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0
9503,44,25,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9504,48,29,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9505,90,6,1,6,1,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,1,0,0.155555556,0.5,0
9506,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.141732283,0,0
9507,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.171875,0,0
9508,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9509,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9510,47,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0
9511,52,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9512,80,27,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.075,0,0
9513,78,24,0,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0,0,0
9514,181,19,1,5,6,1,0,3,0,2,0,0,0,3,0,1,0,3,0,0,1,0,0,0,1,0.342541436,0,0
9515,42,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0.08,0
9516,41,12,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9517,47,27,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9518,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.058823529,0.076923077,0
9519,21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9520,84,14,1,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0.226190476,0,0
9521,88,28,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.056818182,0,0
9522,18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.055555556,0.090909091,0
9523,80,20,1,3,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.1125,0,0
9524,99,15,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.111111111,0,0
9525,53,24,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9526,56,15,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.089285714,0,0
9527,38,31,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.105263158,0.129032258,0
9528,18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9529,103,29,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.048543689,0,0
9530,36,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9531,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9532,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.272727273,0,0
9533,22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9534,31,23,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9535,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.035714286,0.052631579,0
9536,79,28,1,4,1,0,0,0,0,1,0,0,0,4,0,1,4,0,0,0,0,1,0,0,0,0.265822785,0,0
9537,89,30,0,4,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.06741573,0,0
9538,33,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9539,30,18,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9540,32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0625,0.083333333,0
9541,60,27,0,4,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.016666667,0.037037037,0
9542,35,16,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9543,55,36,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.054545455,0.083333333,0
9544,33,20,0,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9545,299,31,1,15,2,0,1,11,0,6,0,0,0,7,0,1,0,11,0,0,1,0,0,0,1,0.173913043,0,0
9546,125,20,0,2,9,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9547,66,27,0,2,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0.015151515,0,0
9548,41,20,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9549,77,29,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9550,57,28,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9551,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9552,55,18,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9554,63,19,1,2,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.174603175,0,0
9555,31,24,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9556,74,21,0,3,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9557,111,19,1,3,5,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.108108108,0,0
9559,23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9560,204,27,0,2,2,0,1,0,0,2,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.12745098,0,0
9561,214,37,1,5,0,0,1,2,0,2,2,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.23364486,0.540540541,0
9562,71,19,0,2,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9563,78,12,1,4,0,0,1,2,0,3,0,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0.128205128,0.75,0
9564,36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9565,67,18,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.089552239,0,0
9566,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9568,43,36,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9569,30,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9570,21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9571,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9572,54,38,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9573,52,28,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9574,30,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9575,23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9576,23,16,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9577,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9578,47,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9579,153,21,1,2,1,0,1,1,0,5,0,0,0,6,0,1,0,1,0,0,1,0,0,0,1,0.183006536,0,0
9580,44,15,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9581,45,20,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9582,34,26,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9583,61,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9584,43,15,0,3,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9585,67,17,0,2,0,0,0,0,0,0,6,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9586,30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1,0.130434783,0
9587,28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9588,45,18,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9589,62,22,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9590,29,20,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9591,82,15,0,3,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9592,26,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9593,31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9594,77,22,1,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.298701299,0.272727273,0
9595,49,18,0,3,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,1,0,0,0,1,0.12244898,0,0
9596,18,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9597,93,24,1,3,0,0,0,0,0,0,5,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.129032258,0,0
9598,123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.170731707,0,0
9599,64,31,1,5,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.15625,0.322580645,0
9600,159,14,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.308176101,0.142857143,0
9601,91,18,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0
9602,75,20,0,2,0,0,1,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0.053333333,0,0
9603,32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9604,20,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9605,33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.212121212,0,0
9606,38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9607,63,18,0,2,0,0,0,0,0,0,1,0,1,5,0,1,0,0,0,1,0,0,0,0,1,0.031746032,0,0
9608,55,21,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9609,50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0
9610,40,31,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9611,72,32,0,2,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9612,45,15,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9613,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9614,90,23,0,3,1,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9615,84,16,0,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.071428571,0,0
9616,35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.028571429,0.038461538,0
9617,63,22,0,1,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9618,35,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9619,24,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.041666667,0,0
9620,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9621,26,12,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9622,41,23,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.024390244,0,0
9623,49,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9624,37,17,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.054054054,0.058823529,0
9625,46,17,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9626,25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9627,47,39,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.127659574,0.153846154,0
9628,90,16,0,2,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.011111111,0,0
9629,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9630,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.068965517,0.1,0
9631,53,16,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9632,85,14,1,1,10,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.094117647,0,0
9633,70,9,0,6,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9634,26,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9635,47,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9636,61,16,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9637,65,20,0,4,0,0,0,0,0,0,2,1,0,4,0,1,0,0,0,0,1,0,0,0,1,0.107692308,0,0
9638,33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9639,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9640,124,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.169354839,0,0
9641,51,13,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.058823529,0,0
9642,35,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9643,68,18,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.073529412,0,0
9644,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.033333333,0.045454545,0
9645,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9646,70,43,0,5,2,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.071428571,0.046511628,0
9647,105,18,0,3,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.057142857,0,0
9648,148,16,1,2,1,0,1,0,0,3,4,0,0,11,1,1,0,0,0,0,1,0,0,0,0,0.236486486,0,0
9649,127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.118110236,0,0
