length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
49,19,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.020408163,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,1,3,1,11,11,9,5.5,7.0,4.75,0,0,0,0,0,0,28,0.964285714,0.035714286,0,0,0,0.0,0,0.0,0,0,88.88888889,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,239,6336,16298,0,0,4
56,18,0,4,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,1,0.053571429,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,3,3,3,8,6,8,4.75,4.0,5.2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,11785,86259,0,0,5
123,13,0,3,0,0,0,0,0,0,12,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.048780488,0.0,0,0,0,0,0,3,0,0,0,0,1,0,21,7,1,3,1,9,5,9,4.380952381,4.0,4.421052632,0,0,0,0,0,0,55,0.690909091,0.309090909,0,0,0,0.470588235,0,0.235294118,0,0,50.0,0,60.0,40.0,0,0,0,20.0,0,0,0,1,1,0,214,9284,2102,0,1,7
93,21,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.086021505,0.0,0,0,0,0,0,2,0,0,0,0,0,0,11,1,2,4,2,12,12,12,6.454545455,8.0,6.1111111110000005,0,0,0,0,0,0,48,0.8125,0.1875,0,0,0,0.7777777779999999,0,0.0,0,0,86.66666667,0,0.0,100.0,0,0,0,45.45454545,0,0,0,1,0,0,361,5118,92095,0,0,5
75,42,0,5,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.013333333,0.023809524,0,0,1,0,0,3,0,0,1,0,0,0,9,1,1,1,3,17,9,17,6.222222222,5.5,7.666666667,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,217,5627,0,0,1,5
65,18,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,7,3,3,3,5,10,10,8,6.714285714,6.5,6.8,0,0,0,0,0,0,102,0.774509804,0.225490196,0,0,0,0.043478261,0,0.0,0,1,60.86956522,0,50.0,50.0,0,0,0,53.84615385,0,0,0,0,1,0,797,4315,2210,0,0,5
129,26,0,2,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.031007752,0.0,0,0,1,0,0,2,0,0,0,0,0,0,16,2,2,8,2,13,13,13,6.375,10.5,5.785714286,0,1,0,0,0,0,118,0.720338983,0.279661017,0,2,0,0.03030303,0,0.0,0,1,20.0,0,9.090909091,90.90909091,0,0,0,85.29411765,0,0,0,1,1,0,324,4059,99,0,0,5
61,15,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.016393443,0.0,0,0,0,0,0,3,1,0,0,0,0,0,8,3,1,3,1,9,7,9,5.25,5.0,5.333333333,0,0,0,0,0,0,191,0.979057592,0.020942408,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,20.0,0,0,0,0,0,0,176,5668,422407,0,1,5
123,21,0,5,1,1,1,0,0,1,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,16,5,2,3,2,15,14,15,6.125,8.5,5.785714286,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,139,4609,0,0,1,3
61,32,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.081967213,0.15625,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,4,15,15,15,7.333333333,6.25,9.5,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,227,5616,0,0,1,5
107,19,1,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.158878505,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,6,2,3,2,32,11,32,8.6,7.0,9.0,3,0,0,0,0,0,88,0.897727273,0.102272727,0,0,0,0.5555555560000001,0,0.222222222,1,0,85.71428571,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,145,2047,0,0,1,0
45,12,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,4,8,4,11,8,11,7.5,8.0,7.333333333,0,0,0,0,0,0,224,0.8660714290000001,0.133928571,0,0,0,0.066666667,0,0.033333333,0,1,50.0,0,0.0,100.0,0,0,1,95.23809524,0,0,0,1,0,0,178,7858,8866,0,0,6
128,15,1,1,0,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.1796875,0.0,0,0,0,0,0,1,0,0,0,0,1,0,6,2,5,12,5,75,12,75,18.66666667,12.0,20.0,2,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,77,2114,0,0,1,1
28,15,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0.107142857,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,12,0,12,12,0,12.0,12.0,0.0,0,0,0,0,0,0,139,0.964028777,0.035971223,0,0,0,0.4,0,0.4,0,1,86.66666667,0,93.10344828,6.896551724,0,0,0,100.0,0,0,0,1,1,0,343,1483,55739,0,1,2
49,17,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,5,3,3,3,6,9,9,8,6.6,6.0,7.0,0,0,0,0,0,0,211,0.933649289,0.0663507109999999,0,1,0,0.071428571,0,0.142857143,0,1,67.85714286,0,100.0,0.0,0,0,0,75.0,0,0,0,1,1,0,214,2342,263173,0,1,3
79,13,1,3,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.151898734,0.0,0,0,0,0,0,3,1,0,0,0,1,0,12,5,2,3,2,15,6,15,4.75,4.5,4.8,4,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,220,2618,0,0,1,0
58,19,0,3,0,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,1,0,0,0,1,0.051724138,0.0,0,0,0,0,0,3,0,1,0,0,1,0,8,4,3,3,3,11,11,6,4.875,7.0,4.166666667,0,0,0,0,0,0,132,0.787878788,0.212121212,0,0,0,0.357142857,0,0.035714286,0,0,100.0,0,87.5,12.5,0,0,0,6.896551724,0,0,0,1,0,0,381,-1,191262,0,0,5
46,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,9,6.0,5.5,6.333333333,0,1,0,0,0,0,323,0.913312693,0.0866873069999999,0,0,0,0.464285714,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,55.55555556,0,0,0,0,0,0,904,7131,12,0,0,7
79,19,0,4,0,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,12,0,2,2,2,12,12,11,4.666666667,7.0,4.2,0,0,0,0,0,0,7,0.571428571,0.428571429,0,1,0,0.0,0,0.0,0,1,50.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,325,39,0,0,1,0
65,12,0,1,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,2,8,2,8,8,7,4.3,8.0,3.888888889,4,0,0,0,0,0,13,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,0,83.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,191,-1,0,0,1,2
53,24,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.018867925,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,2,18,2,18,18,10,9.25,18.0,6.333333333,0,0,0,0,0,0,63,0.301587302,0.6984126979999999,0,6,0,0.090909091,0,0.0,0,1,11.76470588,0,33.33333333,66.66666667,0,0,0,18.18181818,0,0,0,1,1,0,225,2332,0,0,1,0
20,13,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,37,0.864864865,0.135135135,0,0,0,0.2,0,0.0,1,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,269,5574,665462,0,0,3
57,24,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,1,0,1,0,6,3,3,3,3,16,16,9,6.833333333,9.5,5.5,0,0,0,1,0,0,23,0.869565217,0.130434783,0,0,0,0.0,0,0.0,0,0,83.33333333,0,100.0,0.0,0,0,0,80.0,0,0,0,1,0,0,130,3157,9211,0,0,5
37,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,7,14,14,7,8.0,8.5,7.0,0,0,0,0,0,0,205,0.995121951,0.004878049,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,94.44444444,0,0,0,1,1,0,448,7587,988,0,0,5
268,26,0,3,0,0,1,1,0,2,0,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0.130597015,0.076923077,0,0,1,0,0,3,0,0,0,0,0,0,9,11,2,10,2,200,11,200,27.55555556,10.5,32.42857143,1,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3
50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,12,12,6,5.666666667,7.5,4.75,0,0,0,0,0,0,85,0.705882353,0.294117647,0,1,0,0.08,0,0.28,0,1,0.0,0,12.5,87.5,0,0,0,0.0,0,0,0,1,1,0,219,5625,9416529,0,1,2
44,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.1363636359999999,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,4,10,10,6,5.8,6.5,5.333333333,1,0,0,0,0,0,102,0.343137255,0.656862745,0,3,0,0.014925373,0,0.0,0,1,15.625,0,21.42857143,78.57142857,0,0,0,20.0,0,0,0,1,0,0,785,7980,6647,0,0,6
43,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,6,6,0,23,23,0,14.5,14.5,0.0,1,0,0,0,0,0,41,0.975609756,0.024390244,0,0,0,0.0,0,0.0,0,0,95.23809524,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,248,5230,0,0,1,7
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,200,0.98,0.02,0,0,0,0.25,0,0.0,0,0,71.42857143,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2005,5300,66965,0,0,3
25,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,178,0.848314607,0.151685393,0,0,0,0.666666667,0,0.037037037,0,0,100.0,0,100.0,0.0,0,0,0,28.94736842,0,0,0,0,0,0,64,-1,5335,0,0,5
169,23,1,3,1,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,1,0.213017751,0.0,0,0,0,0,0,3,0,0,1,0,0,0,13,15,2,9,2,41,9,41,11.23076923,9.0,11.63636364,1,0,0,0,0,0,17,0.882352941,0.117647059,0,0,0,0.0,0,0.5,0,0,75.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,1271,6764,417046,0,1,2
121,37,1,4,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.157024793,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,5,2,3,2,32,26,32,9.8,14.5,8.625,3,0,0,0,0,0,31,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,1,0,-1,0,0,1,1
39,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,4,9,9,9,6.25,6.0,6.5,0,0,0,0,0,0,47,0.978723404,0.021276596,0,0,0,1.0,0,0.0,1,0,0.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,3365,7957,237963,0,1,5
45,22,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,1,1,4,8,8,5,4.833333333,5.333333333,4.333333333,1,0,0,0,0,0,108,0.981481481,0.018518519,0,0,0,0.0,0,0.0,0,0,75.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,3510,5985,8769,0,1,4
28,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,9,6,9,9,6,7.5,9.0,6.0,0,0,0,0,0,0,32,0.5625,0.4375,0,0,0,0.142857143,0,0.0,0,0,75.0,0,83.33333333,16.66666667,0,0,0,29.41176471,0,0,0,1,1,0,76,1019,5973121,0,0,2
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,98,0.867346939,0.132653061,0,1,0,0.076923077,0,0.0,0,1,27.27272727,0,100.0,0.0,0,0,0,96.42857143,0,0,0,0,1,0,185,-1,388177,0,0,2
74,17,1,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.108108108,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,8,13,8,13,13,10,9.5,13.0,8.8,1,1,0,0,0,0,208,0.307692308,0.692307692,0,2,0,0.006944444,0,0.0,0,1,20.0,0,25.0,75.0,0,0,0,15.75342466,0,0,0,1,1,0,192,6056,41,0,0,8
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,5,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,62,0.709677419,0.290322581,0,1,0,0.333333333,0,0.111111111,0,1,25.0,0,77.77777778,22.22222222,0,0,0,77.14285714,0,0,0,0,1,1,67,-1,7985577,0,0,1
148,21,0,6,1,1,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,4,0,0,0,0.0,0.0,0,0,1,0,0,3,1,0,0,0,1,0,18,1,2,17,2,17,17,17,6.6111111110000005,17.0,6.0,2,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,176,2015,5348830,0,1,1
65,15,0,2,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.123076923,0.0,0,0,0,0,0,2,0,1,0,0,1,0,10,1,2,3,2,8,7,8,4.5,5.0,4.375,0,0,0,0,0,0,363,0.958677686,0.041322314,0,0,0,0.266666667,0,0.0,0,1,93.5483871,0,100.0,0.0,0,0,0,12.5,0,0,0,0,0,0,2252,9799,72,0,0,8
41,23,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,1,4,4,4,8,8,4,5.2,6.0,4.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,269,3384,0,0,1,0
135,13,0,1,2,0,1,1,0,2,2,0,0,12,0,1,0,1,0,0,0,0,0,0,1,0.037037037,0.0,0,0,0,0,0,1,1,0,0,0,0,0,17,9,2,10,2,10,10,10,6.294117647,10.0,6.0625,3,0,0,0,0,0,22,0.8636363640000001,0.1363636359999999,0,1,0,0.0,0,0.0,0,1,80.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,318,777,0,0,1,1
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,13,0.0,1.0,0,0,0,0.0,0,0.538461538,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,233,1228,0,0,0,1
36,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.083333333,0.111111111,0,0,0,0,0,2,1,0,0,0,0,0,3,1,4,4,0,12,12,0,7.0,7.0,0.0,0,0,0,0,0,0,28,0.25,0.75,0,0,0,0.142857143,0,0.142857143,0,0,100.0,0,0.0,0.0,0,0,0,4.545454545,0,0,0,1,1,0,162,7142,8441470,1,1,1
80,20,0,2,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,11,5,3,3,3,12,12,9,5.272727273,7.5,4.777777778,0,0,0,0,0,0,88,0.193181818,0.806818182,0,5,0,0.169014085,0,0.028169014,0,1,0.0,0,37.5,62.5,0,0,0,13.63636364,0,0,0,0,1,0,482,7917,2462,0,0,6
104,28,1,4,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.25,0.0,0,0,0,0,0,3,1,0,0,0,0,0,9,5,3,3,3,32,7,32,9.444444444,5.25,12.8,0,0,0,0,0,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,79,1016,1211946,0,1,2
48,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,4,4,24,24,6,24,11.33333333,5.0,24.0,0,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,2972,8350,1,0,1,10
77,15,0,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,3,1,3,1,13,7,13,6.444444444,5.0,6.857142857,0,0,0,0,0,0,66,0.848484848,0.151515152,0,1,0,0.0,0,0.0,0,1,89.28571429,0,0.0,0.0,0,0,0,20.0,0,0,0,0,1,0,507,8829,2635,0,0,6
44,17,0,5,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.090909091,0.235294118,0,0,1,0,0,3,1,1,0,0,1,0,7,2,2,4,2,6,4,6,4.0,4.0,4.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,724,23941,0,1,1
160,21,1,3,1,1,1,1,0,4,0,0,0,6,0,1,0,1,0,0,1,1,0,0,1,0.15,0.0,0,0,1,0,0,3,1,0,1,0,2,0,13,9,3,3,3,43,13,43,10.38461538,8.0,10.81818182,2,0,0,0,0,0,23,0.7826086959999999,0.217391304,0,0,0,0.0,0,0.2,0,0,66.66666667,0,100.0,0.0,0,0,0,20.0,0,0,0,1,1,0,99,4284,0,0,1,1
80,18,1,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.225,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,6,2,3,2,32,10,32,9.0,6.5,10.0,2,0,0,0,0,0,48,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,157,1669,0,0,1,0
51,21,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,2,3,2,14,14,7,6.0,8.5,4.75,1,0,0,0,0,0,33,0.242424242,0.757575758,0,5,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,70.0,0,0,0,1,0,0,217,1974,0,0,1,1
40,14,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,4,3,3,3,5,11,6,11,6.25,4.5,8.0,0,0,0,0,0,0,198,0.98989899,0.01010101,0,0,0,0.0,0,0.5,0,0,88.88888889,0,75.0,25.0,0,0,0,0.0,0,0,0,1,0,0,45,6895,21804,0,0,4
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,9,9,0,9,9,0,9.0,9.0,0.0,0,1,0,0,0,0,55,0.2,0.8,0,7,0,0.0,0,0.045454545,0,1,26.08695652,0,0.0,100.0,0,0,0,60.0,0,0,0,1,0,0,587,7448,4087496,0,0,8
35,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,6,6,0,8,8,0,6.666666667,6.666666667,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,236,129,0,0,1,0
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.174603175,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0
52,27,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,19,19,6,7.4,11.0,5.0,0,0,0,0,0,0,9,0.111111111,0.8888888890000001,0,0,0,0.375,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,238,-1,345695,0,1,4
124,14,1,3,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.298387097,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,4,3,7,3,90,7,90,21.2,7.0,24.75,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,0,-1,0,0,1,0
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,45,0.7555555559999999,0.244444444,0,2,0,0.0,0,0.090909091,0,1,78.94736842,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,639,7030,300424,0,0,2
69,15,0,4,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,11,2,2,4,2,7,6,7,4.272727273,5.0,4.1111111110000005,0,1,0,0,0,0,97,0.8659793809999999,0.134020619,0,0,0,0.230769231,0,0.0,0,0,66.66666667,0,20.0,80.0,0,0,0,11.11111111,0,0,0,0,1,0,2974,8348,1,0,0,10
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.126984127,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0
24,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,5,5,2,3.333333333,4.0,2.0,0,0,0,0,0,0,456,0.993421053,0.006578947,0,0,0,0.333333333,0,0.333333333,0,0,100.0,0,100.0,0.0,0,0,0,93.33333333,0,0,0,0,1,0,1366,-1,441753,0,0,5
64,36,0,5,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.046875,0.083333333,0,0,0,0,0,3,0,0,1,0,0,0,10,4,1,1,3,7,7,5,4.4,4.5,4.25,1,0,0,0,0,0,22,0.181818182,0.818181818,0,1,0,0.277777778,0,0.0,0,1,0.0,0,16.66666667,83.33333333,0,0,0,25.0,0,0,0,1,0,0,217,5626,0,0,1,5
