,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
11085,18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,34,0.735294118,0.264705882,0,2,0,0.333333333,0,0,1,1,80,0,0,100,0,0,0,66.66666667,0,0,0,0,1,0,440,-1,0,0,0,3
11087,36,15,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,4,3,3,3,7,7,4,4.2,5,3.666666667,0,0,0,0,0,0,60,0.716666667,0.283333333,0,0,0,0,0,0.647058824,0,0,50,0,0,100,0,0,0,86.20689655,0,0,0,1,1,0,388,8741,373319,0,0,4
11088,536,24,0,2,0,0,1,0,0,1,0,0,14,3,0,1,0,0,0,0,0,0,0,0,1,0.171641791,0,0,0,0,0,0,2,0,0,0,0,0,0,18,25,2,6,2,115,13,115,28.16666667,9.5,30.5,1,0,0,0,0,2,21,0.761904762,0.238095238,0,0,0,0.2,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,109,986,0,0,0,0
11089,59,13,0,3,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,1,0,0,0,1,0.06779661,0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,3,3,3,9,5,9,5.125,4,5.5,0,0,0,0,0,0,20,0,1,0,1,0,0,0,0.1,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,772,8983,7655750,0,1,3
11090,57,18,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,4,5,4,8,8,7,5.714285714,6.5,5.4,0,0,0,0,0,0,284,0.746478873,0.253521127,0,2,0,0.125,0,0.013888889,0,1,32.14285714,0,59.375,40.625,0,0,0,34.09090909,0,0,0,1,0,0,140,6070,14420,0,0,5
11091,51,23,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,3,15,15,6,5.833333333,9,4.25,0,0,0,0,0,0,320,0.84375,0.15625,0,2,0,0.04,0,0,0,1,81.81818182,0,0,100,0,0,0,17.85714286,0,0,0,1,1,0,1542,6858,660,0,0,6
11092,49,10,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,1,3,6,3,9,6,9,5.5,6,5.4,2,0,0,0,0,0,87,0.344827586,0.655172414,0,1,0,0.684210526,0,0.01754386,0,1,33.33333333,0,75,25,0,0,0,32.3943662,0,0,0,1,1,0,1283,5656,0,0,1,0
11093,45,24,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,2,3,2,13,13,5,5.2,8,3.333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,210,885,0,0,1,0
11094,46,18,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,3,3,4,10,10,10,6.2,6.5,6,0,0,0,0,0,0,76,0.986842105,0.013157895,0,0,0,0,0,0,0,0,87.5,0,100,0,0,0,0,100,0,0,0,0,0,0,464,8053,1456,0,0,6
11095,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,126,5352,256890,0,0,4
11096,58,18,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,7,3,2,3,2,10,10,10,5.857142857,6.5,5.6,0,0,0,0,0,0,94,0.936170213,0.063829787,0,1,0,0,0,0,0,1,92.85714286,0,100,0,0,0,0,70,0,0,0,1,0,0,992,4486,2873,0,1,5
11098,36,12,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.194444444,0,0,0,0,0,0,2,0,1,0,0,1,0,4,5,3,3,5,9,4,9,5.25,3.5,7,0,1,0,0,0,0,529,0.765595463,0.234404537,0,4,0,0.008064516,0,0,0,1,0,0,0,100,0,0,0,93.02325581,0,0,0,0,0,0,1262,8964,70,0,0,8
11099,119,12,0,2,8,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,16,4,2,3,2,12,4,12,5.75,3.5,6.071428571,0,0,0,0,0,0,26,0.461538462,0.538461538,0,2,0,0.142857143,0,0.071428571,0,1,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,9286,153840,0,0,5
11100,81,21,0,7,0,0,1,2,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.12345679,0,0,0,0,0,0,3,0,0,0,0,0,0,15,1,1,3,1,9,9,8,3.733333333,5,3.416666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12426,1823,0,0,5
11101,62,14,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,8,0,2,3,2,8,7,8,5.5,5,5.666666667,4,0,0,0,0,0,10,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,3228,0,0,1,2
11102,44,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,5,12,12,10,7.5,7.5,7.5,0,0,0,0,0,0,86,0.825581395,0.174418605,0,0,0,0.4,0,0.133333333,0,0,0,0,85.71428571,14.28571429,0,0,0,13.33333333,0,0,0,1,1,0,181,7490,266007,0,0,5
11103,132,30,1,5,5,0,1,1,0,2,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.181818182,0,0,0,1,0,0,3,1,0,1,0,0,0,19,6,1,10,1,15,15,12,5.368421053,12.5,4.529411765,0,0,0,0,0,0,15,0.2,0.8,0,2,0,0,0,0,0,1,0,0,100,0,0,0,0,100,0,0,0,1,0,0,173,5670,5824,0,1,6
11105,101,28,0,3,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,6,0,0,0,0,1,0.118811881,0,0,0,1,0,0,3,0,0,0,0,0,0,11,1,3,11,3,13,13,9,7.363636364,12,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220,1972,0,0,1,0
11106,35,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,2,2,9,9,9,9,6.666666667,5.5,9,0,1,0,0,0,0,50,0.16,0.84,0,4,0,0,0,0,0,1,13.79310345,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3890,173,0,1,10
11107,42,22,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,3,3,3,15,15,4,5.6,9,3.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,9526947,0,1,1
11108,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,237,0.957805907,0.042194093,0,1,0,0.1,0,0,0,1,62.5,0,100,0,0,0,0,81.48148148,0,0,0,0,1,0,1490,8370,520663,0,0,4
11109,38,14,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,3,6,6,6,4.4,4.5,4.333333333,0,0,0,0,0,0,148,0.878378378,0.121621622,0,3,0,0.166666667,0,0,0,1,53.84615385,0,50,50,0,0,0,66.66666667,0,0,0,0,0,0,313,6991,4524,0,0,5
11110,61,20,0,3,1,0,1,0,0,1,0,0,0,7,0,2,0,0,0,0,0,1,1,1,0,0.016393443,0,0,0,1,0,0,3,1,0,0,0,1,0,9,1,1,4,1,11,11,5,4.222222222,7.5,3.285714286,0,0,0,0,0,0,153,0.287581699,0.712418301,0,0,0,0.724770642,0,0,1,0,50,0,0,0,0,0,0,28.66666667,0,0,0,1,1,0,3491,6735,512410,0,0,2
11111,42,8,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,5,4,10,5,10,5.6,5,5.75,0,0,0,0,0,0,150,0.9,0.1,0,1,0,0,0,0,0,1,85,0,0,0,0,0,0,100,0,0,0,0,0,1,0,-1,2488533,0,1,2
11112,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,1341,0.985831469,0.014168531,0,0,0,0.210526316,0,0.157894737,0,0,90.27777778,0,98.7804878,1.219512195,0,0,0,96.50793651,0,0,0,0,1,0,241,7087,2443586,0,0,4
11113,45,14,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.111111111,0,0,0,0,0,0,2,1,1,0,0,1,0,6,2,2,2,2,8,7,8,4.833333333,4.5,5,0,0,0,0,0,0,211,0.952606635,0.047393365,0,0,0,0.1,0,0.9,0,1,82.14285714,0,100,0,0,0,1,98.03921569,0,0,0,0,0,0,224,-1,340,0,1,7
11114,27,8,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,5,1,8,5,8,4.666666667,5,4.5,0,0,0,0,0,0,269,0.918215613,0.081784387,0,0,0,0.272727273,0,0.181818182,0,1,88.76404494,0,93.93939394,6.060606061,0,0,1,91.30434783,0,0,0,1,0,0,302,-1,21319,0,1,5
11115,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.109375,0,0,0,0,1,0,3,1,0,0,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
11116,44,14,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.113636364,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,3,10,10,5,10,7,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2429,1953,4365,0,1,3
11117,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.285714286,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,2,19,2,32,19,32,15.75,19,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0,0,0,0,0,100,0,80,20,0,0,0,100,0,0,0,1,0,0,76,5767,0,0,1,2
11118,53,28,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,5,4,3,3,6,13,13,9,7.4,7.333333333,7.5,0,0,0,0,0,0,127,0.858267717,0.141732283,0,0,0,0.444444444,0,0.166666667,0,0,66.66666667,0,100,0,0,0,0,11.11111111,0,0,0,1,1,0,1093,4019,2272175,0,1,3
11119,61,28,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,6,24,6,24,24,8,11.5,24,7.333333333,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0,0,146,219,0,0,1,0
11120,48,12,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,9,2,9,9,9,6.6,9,6,1,0,0,0,0,0,3,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,1
11121,36,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,9,9,9,9,7,6,9,0,1,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,5891,35,0,0,10
11122,57,16,0,2,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,2,0,0,0,0,1,0,7,1,1,5,1,11,6,11,5.571428571,5.5,5.6,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2974,8348,1,0,0,10
11123,41,16,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,6,0,2,4,2,7,7,5,4,5.5,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,339,25,0,0,1,0
11124,44,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,14,14,13,14,10,8,14,0,0,0,0,0,0,75,0.813333333,0.186666667,0,1,0,0.428571429,0,0,0,1,50,0,0,100,0,0,0,75,0,0,0,1,1,0,368,7667,14275,0,0,5
11125,55,9,0,5,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,1,1,6,1,8,6,8,3.4,6,3.111111111,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2350,0,0,1,2
11126,23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,4,4,0,6,6,0,5,5,0,0,0,0,0,0,0,7,0.142857143,0.857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,1,0,0,1634,7497,648147,0,0,3
11127,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.078740157,0,0,0,0,1,0,3,1,0,0,0,1,0,13,5,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3992,5697976,0,1,0
11128,38,25,0,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.078947368,0.12,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,6,1,14,14,1,7,10,1,0,1,0,0,0,0,16,0.625,0.375,0,1,0,0,0,0,0,1,50,0,0,100,0,0,0,100,0,0,0,1,0,0,1049,5160,0,0,0,8
11129,63,55,0,7,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.063492063,0.072727273,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,0,16,16,0,6.571428571,6.571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,371,8415,0,0,0,2
11130,72,14,0,4,1,0,1,0,0,1,0,0,4,3,0,1,0,0,0,0,1,1,0,1,0,0.055555556,0,0,0,1,0,0,3,0,0,0,0,0,0,12,4,2,3,2,10,6,10,4.083333333,4.5,4,0,1,0,0,0,0,5,0.4,0.6,0,0,0,0.666666667,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1049,5159,115,0,1,8
11131,135,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,2,0,0,0,1,0,0,1,0.148148148,0,0,0,0,1,0,3,1,0,0,0,1,0,13,3,2,3,2,17,13,17,8.384615385,8.4,8.375,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,15,4003,5816617,0,1,0
11132,32,17,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,2,3,2,7,7,4,4,5,3,0,0,0,0,0,0,30,0.7,0.3,0,0,0,0.555555556,0,0.111111111,0,1,89.47368421,0,100,0,0,0,0,0,0,0,0,1,0,0,367,-1,0,0,1,0
11133,50,14,1,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.22,0.785714286,0,0,1,1,1,3,1,0,0,0,1,1,12,0,2,2,2,8,3,8,3.833333333,2.75,4.375,4,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,1,0,-1,0,1,1,0
11134,83,23,1,3,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.096385542,0,0,0,1,0,0,3,1,0,0,0,0,0,11,1,1,4,1,20,8,20,5.727272727,6,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272,3381,0,0,1,0
11135,99,15,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,1,4,1,56,6,56,11.57142857,5,14.2,1,1,0,0,0,0,27,0.37037037,0.62962963,0,4,0,0,0,0,0,1,33.33333333,0,0,100,0,0,0,0,0,0,0,1,1,0,2973,8348,1,0,1,10
11136,64,11,1,2,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.125,0,0,0,0,0,0,2,1,0,0,0,0,0,9,4,3,3,4,8,4,8,5,3.5,5.428571429,2,0,0,0,0,0,18,0.833333333,0.166666667,0,0,0,0,0,0,0,1,88.88888889,0,0,0,0,0,0,0,0,0,0,1,1,0,128,2428,10149,0,1,5
11137,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,88,0.920454545,0.079545455,0,0,0,0.285714286,0,0,0,0,50,0,92.59259259,7.407407407,0,0,0,66.66666667,0,0,0,1,0,0,115,4633,3147040,0,0,2
11138,56,18,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,1,3,5,3,9,8,9,6.5,6.5,6.5,0,0,0,0,0,0,446,0.952914798,0.047085202,0,1,0,0,0,0.19047619,0,1,77.77777778,0,90,10,0,0,0,77.04918033,0,0,0,0,1,0,353,10604,7137,0,1,6
11139,37,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.054054054,0.071428571,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,15,15,0,11.5,11.5,0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
11140,36,20,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,8,16,8,16,16,8,12,16,8,1,0,0,0,0,0,10,0.9,0.1,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,100,0,0,0,1,0,0,373,-1,0,0,1,0
11141,41,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,5,5,5.5,4.666666667,0,1,0,0,0,0,563,0.971580817,0.028419183,0,0,0,0.375,0,0.125,0,0,100,0,100,0,0,0,0,50,0,0,0,1,1,0,903,7132,12,0,0,7
11142,55,12,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,4,8,4,8,5.285714286,3.5,6,0,0,0,0,0,0,27,0.740740741,0.259259259,0,0,0,0.428571429,0,0,0,0,100,0,100,0,0,0,0,63.15789474,0,0,0,1,1,0,720,6584,17178,0,0,5
11143,45,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,5,10,10,6,6,6.5,5.666666667,0,0,0,0,0,0,99,0.828282828,0.171717172,0,0,0,0,0,0,0,0,90.47619048,0,0,100,0,0,0,26.31578947,0,0,0,0,0,0,293,9205,692,0,0,6
11144,83,27,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,3,3,3,3,19,19,8,6.1,11,4.875,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0,0,242,5966,7295654,0,0,5
11145,107,19,0,2,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3,1,3,1,13,11,13,6.916666667,7,6.9,0,0,0,0,0,0,263,0.88973384,0.11026616,0,1,0,0.137931034,0,0,0,1,27.27272727,0,42.85714286,57.14285714,0,0,0,68.75,0,0,0,0,0,0,241,5967,155736,0,0,4
11146,139,36,0,2,1,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.086330935,0.083333333,0,0,1,0,0,2,1,0,1,0,1,0,13,0,1,2,1,28,18,28,8.692307692,10,8.3,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382,8018,0,0,1,4
11147,67,20,0,2,4,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.164179104,0,0,0,0,0,0,2,0,0,0,0,1,0,10,2,1,7,1,8,8,7,4.6,7.5,3.875,0,0,0,0,0,0,66,0.590909091,0.409090909,0,1,0,0.222222222,0,0.185185185,0,1,70.83333333,0,0,100,0,0,0,20,0,0,0,1,1,0,38,5441,1241,0,0,4
11148,24,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,287,0.979094077,0.020905923,0,0,0,0.166666667,0,0,0,0,88.57142857,0,97.82608696,2.173913043,0,0,0,50,0,0,0,1,0,0,312,5167,1374951,0,0,3
11149,30,16,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,12,1,12,12,2,5,12,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,249,116,692389,0,1,0
11150,29,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,14,14,2,14,8,2,14,0,0,0,0,0,0,49,0.918367347,0.081632653,0,0,0,0,0,0,0,0,87.5,0,100,0,0,0,0,89.65517241,0,0,0,1,0,0,3164,-1,22145,0,1,5
11151,34,16,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.029411765,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,13,1,13,13,3,4.75,13,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,1,0,-1,9412550,0,1,2
11152,124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.25,0,0,0,0,1,0,3,0,0,0,0,1,0,13,12,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,15,4003,5816617,0,1,0
11153,42,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,11,10,11,6.75,6,7.5,0,0,0,0,0,0,106,0.962264151,0.037735849,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,77.77777778,0,0,0,0,1,0,510,6430,618,0,0,5
11154,30,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,4,4,0,8,8,0,5.666666667,5.666666667,0,1,0,0,0,0,0,10,0.4,0.6,0,2,0,0,0,0,0,1,33.33333333,0,100,0,0,0,0,0,0,0,0,1,1,0,69,1756,0,0,1,1
11155,56,31,0,2,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,5,3,6,7,6,10,10,9,8,8.333333333,7.5,0,0,0,0,0,0,41,0.341463415,0.658536585,0,3,0,0,0,0,0,1,16.66666667,0,33.33333333,66.66666667,0,0,0,100,0,0,0,1,1,0,63,2128,17377,0,1,4
