column1,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks
8689,0,0,0,0,2,0,0,0,0,2,0,1,1,14,14,0,14,14,0,14,14,0,1,0,0,0,0,0,125
8690,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,21,21,0,12,12,0,0,0,0,0,0,0,313
8691,0,0,0,0,3,1,0,0,0,1,0,13,3,1,3,1,12,7,12,6.076923077,5,6.272727273,0,1,0,0,0,0,0
8692,0,0,0,0,1,0,0,0,0,0,0,5,1,3,7,3,7,7,7,5.6,7,5.25,0,0,0,0,1,0,0
8693,0,0,0,0,2,1,0,1,0,2,0,5,0,2,2,2,9,9,7,4.8,5.5,4.333333333,0,1,0,0,0,0,229
8694,0,0,0,0,2,0,0,0,0,0,0,15,16,3,11,3,64,11,64,14.13333333,11,14.35714286,2,0,0,0,0,0,16
8695,0,0,0,0,2,0,0,0,0,3,0,3,0,3,14,3,14,14,7,8,14,5,0,0,0,0,0,0,80
8696,0,0,0,0,2,0,0,0,0,1,0,3,2,3,3,32,32,6,32,13.66666667,4.5,32,0,0,0,0,0,0,0
8697,0,0,0,0,2,0,0,0,0,2,0,4,1,4,5,4,11,6,11,6.5,5.5,7.5,2,1,0,0,0,0,1
8698,0,0,0,0,3,0,1,0,0,0,0,25,17,2,13,2,32,13,32,11.52,13,11.45833333,1,0,0,0,0,0,33
8699,0,0,0,0,2,0,0,0,0,0,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,316
8700,0,0,0,0,3,0,0,0,0,0,0,6,4,3,3,3,9,9,8,6.333333333,6,6.5,0,0,0,0,0,0,261
8701,0,0,0,0,1,0,0,0,0,1,0,4,0,2,6,2,7,6,7,5.25,6,5,1,0,0,0,1,0,0
8702,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4
8703,0,0,0,0,2,1,0,0,0,0,0,10,0,1,11,1,11,11,7,4.2,11,3.444444444,2,0,0,0,0,0,97
8704,0,0,0,0,3,0,0,0,0,0,0,5,0,2,2,3,9,9,8,5.2,5.5,5,0,1,0,0,0,0,379
8705,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,93
8706,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,10,10,8,5,6.5,4.25,0,0,0,0,0,0,0
8707,0,1,0,0,2,0,0,0,0,1,0,8,5,2,3,2,10,10,8,5.75,6.5,5.5,0,0,0,0,0,0,73
8708,0,0,0,0,3,0,0,1,0,0,0,6,4,1,1,4,8,8,6,4.666666667,4.5,5,0,0,0,0,0,0,19
8709,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,12,12,6,5,7.5,3.75,0,0,0,0,0,0,86
8710,0,0,0,0,3,0,0,0,0,1,0,4,1,4,6,4,16,16,8,8.5,11,6,1,0,0,0,0,0,7
8711,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,253
8712,0,0,0,0,1,0,0,0,0,1,0,3,1,3,13,3,13,13,6,7.333333333,13,4.5,0,0,0,0,1,0,23
8713,0,0,0,0,3,1,0,0,0,1,0,7,5,3,3,3,15,8,15,5.857142857,5.5,6,0,0,0,0,0,0,123
8715,0,0,0,0,3,1,0,0,0,0,0,12,0,2,10,2,22,22,8,6.916666667,16,5.1,3,0,0,0,0,0,22
8716,0,0,0,0,2,1,0,0,0,2,0,3,3,2,2,0,5,5,0,3.333333333,3.333333333,0,0,0,0,0,0,0,306
8717,0,0,0,0,2,0,0,1,0,1,0,3,2,7,7,8,9,9,8,8,8,8,0,0,0,0,0,0,36
8718,0,0,0,0,3,0,0,1,0,2,0,8,3,2,3,2,11,11,6,4.5,7,3.666666667,0,0,0,0,0,0,75
8719,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,424
8720,0,0,0,0,2,0,0,0,0,2,0,8,7,3,3,3,11,4,11,5.875,3.5,6.666666667,0,0,0,0,0,0,118
8721,0,0,0,0,3,0,0,0,0,0,0,14,13,2,3,2,23,14,23,9.571428571,8.5,9.75,1,0,0,0,0,0,31
8722,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,24,24,10,8.714285714,13.5,6.8,0,0,0,0,0,0,16
8723,0,0,0,0,3,0,0,0,0,0,0,11,3,2,5,2,11,11,9,5.909090909,8.333333333,5,0,1,0,0,0,0,0
8724,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,66
8725,0,0,0,0,3,0,0,0,0,0,0,12,11,2,18,2,64,18,64,15.75,18,15.54545455,2,0,0,0,0,0,164
8726,0,0,0,0,3,0,0,1,0,0,0,4,1,1,1,0,30,30,0,10,10,0,0,0,0,0,0,0,22
8727,0,0,0,0,3,0,0,0,0,2,0,7,5,3,3,4,10,10,7,5.857142857,6.5,5.6,2,0,0,0,0,0,75
8728,0,0,0,0,2,0,0,0,0,0,0,2,5,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,32
8729,0,0,0,0,3,1,0,0,0,0,0,14,6,2,3,2,16,16,8,5.428571429,9.5,4.75,3,0,0,0,0,0,0
8730,0,1,0,0,2,0,0,0,0,0,0,12,4,1,3,1,13,13,10,4.916666667,8,4.3,0,0,0,0,0,0,56
8731,0,0,0,0,2,1,0,0,0,1,0,5,3,3,3,6,8,8,7,6,5.666666667,6.5,1,0,0,0,0,0,35
8732,0,0,0,0,3,1,0,0,0,0,0,15,5,2,3,2,64,8,64,9.266666667,5.5,9.846153846,4,0,0,0,0,0,22
8733,0,0,0,1,2,0,0,0,0,1,0,3,1,8,10,8,11,11,8,9.666666667,10.5,8,0,0,0,0,0,0,8
8734,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,3,14,11,14,7.75,7,8.5,0,0,0,0,0,0,6
8736,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,8,17,17,8,9.333333333,10,8,0,0,0,0,0,0,82
8737,0,0,0,0,1,0,0,0,0,2,0,6,1,2,17,2,17,17,8,7.166666667,17,5.2,1,0,0,0,0,0,24
8738,0,0,0,0,3,1,0,0,0,0,0,32,27,2,8,2,240,16,240,26.9375,12,27.93333333,2,0,0,0,0,2,1
8739,0,0,0,0,3,1,1,0,0,1,0,4,1,3,3,0,8,8,0,4.25,4.25,0,0,0,0,0,0,0,21
8740,0,0,0,0,3,0,0,0,0,0,0,13,4,1,3,1,19,19,9,5,11,3.909090909,0,0,0,0,0,0,5
8741,0,0,0,0,2,0,0,1,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,65
8742,0,0,0,0,2,0,0,0,0,0,0,6,6,3,3,4,10,10,10,7,6.5,7.25,0,0,0,0,0,0,205
8743,0,0,0,0,1,0,0,0,0,0,0,3,1,2,11,2,11,11,4,5.666666667,11,3,0,0,0,0,0,0,54
8744,0,0,0,0,3,0,0,0,0,2,0,5,4,3,3,3,15,15,5,6.2,9,4.333333333,0,0,0,0,0,0,24
8745,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,3,10,4,10,4.285714286,3.5,4.6,0,0,0,0,1,0,2
8746,0,0,0,1,3,0,0,0,0,1,0,4,1,4,10,4,11,11,5,7.5,10.5,4.5,0,0,0,0,0,0,8
8747,0,0,0,0,2,1,0,0,0,0,0,3,1,4,4,0,11,11,0,6.666666667,6.666666667,0,0,0,0,0,0,0,5
8748,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,36
8749,0,0,0,0,3,1,0,0,0,1,0,10,3,3,3,3,10,10,10,6.5,6.5,6.5,0,0,0,0,0,0,173
8750,0,0,0,0,1,0,0,0,0,1,0,1,0,12,12,0,12,12,0,12,12,0,0,0,0,0,0,0,11
8751,0,0,0,0,2,0,0,1,0,1,0,5,5,1,3,1,24,7,24,8.8,5,11.33333333,1,1,0,0,0,0,25
8752,0,0,0,0,2,0,0,1,0,0,0,2,0,7,7,0,8,8,0,7.5,7.5,0,0,1,0,0,0,0,46
8753,0,0,0,0,2,0,0,0,0,2,0,5,2,1,5,1,28,6,28,8.8,5.5,11,1,1,0,0,0,0,10
8754,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,4,11,11,5,5.4,7,4.333333333,1,0,0,0,0,0,11
8755,0,1,0,0,2,0,0,0,0,0,0,9,3,3,3,3,12,12,10,6.444444444,7.5,6.142857143,0,0,0,0,0,2,65
8756,0,0,0,0,1,1,0,1,0,0,0,3,2,3,3,5,7,7,5,5,5,5,0,0,0,0,0,0,184
8757,0,0,0,0,2,0,0,0,0,2,0,4,0,3,4,3,6,6,5,4.5,5,4,0,0,0,0,0,0,43
8759,0,1,0,0,3,0,0,0,0,0,0,4,4,3,3,3,15,10,15,7.75,6.5,9,0,0,0,0,0,0,37
8760,0,0,0,0,2,0,0,0,0,0,0,5,4,1,3,1,16,10,16,7.2,6.5,7.666666667,0,0,0,0,0,0,114
8761,0,0,1,0,3,0,0,0,0,1,0,11,3,2,3,2,17,13,17,8.363636364,8.75,8.142857143,0,0,0,0,0,0,51
8762,0,0,0,0,2,0,0,0,0,0,0,5,0,3,20,3,20,20,6,7.2,20,4,0,0,0,0,0,0,4
8763,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,10,10,7.25,6.5,8,0,0,0,0,0,0,147
8764,0,0,0,0,2,1,0,0,0,0,0,2,0,5,5,0,6,6,0,5.5,5.5,0,0,0,0,0,0,0,126
8765,0,1,0,0,3,0,0,1,0,0,0,10,2,1,1,3,17,7,17,5.7,4.857142857,7.666666667,1,0,0,0,0,0,21
8766,0,0,1,0,3,0,0,0,0,0,0,12,8,2,3,2,17,13,17,7.916666667,7.6,8.142857143,0,0,0,0,0,0,51
8767,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,235
8768,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,11,11,0,8,8,0,0,0,0,0,0,0,8
8769,0,0,0,0,2,0,1,0,0,1,0,8,3,4,4,6,28,15,28,11.625,9.5,12.33333333,1,0,0,0,0,0,103
8770,0,0,0,0,3,0,0,0,0,1,0,10,1,2,7,2,10,10,10,5.9,8.5,5.25,0,0,0,0,0,0,14
8771,0,0,0,0,2,0,0,0,0,1,0,9,3,2,3,2,13,8,13,7,5.5,7.428571429,0,0,0,0,0,0,143
8772,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,65
8773,0,0,0,0,2,0,0,0,0,0,0,4,5,3,3,9,9,9,9,7.5,6,9,0,0,0,0,0,0,43
8774,0,0,0,0,2,1,0,0,0,0,0,9,14,3,3,3,49,6,49,12.11111111,4.5,14.28571429,1,0,0,0,0,0,4
8775,0,0,0,0,2,0,0,0,0,0,0,8,1,2,9,2,14,14,10,6.625,11.5,5,0,1,0,0,0,0,64
8776,0,0,0,0,3,1,0,0,0,2,0,8,3,2,3,2,6,6,5,4.125,5,3.25,1,0,0,0,0,0,0
8777,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,4,9,3,9,5,3,6.333333333,0,0,0,0,0,0,82
8778,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,11,11,0,8,8,0,0,0,0,0,0,0,0
8779,0,0,0,0,3,0,0,0,0,0,0,8,0,3,5,3,8,8,8,5.5,6.5,5.166666667,0,0,0,0,0,0,154
8780,0,0,1,0,2,0,0,1,0,1,0,7,0,1,10,1,20,20,10,8.285714286,15,5.6,0,0,0,0,0,0,133
8781,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,10,10,10,6.5,6,7,0,0,0,0,0,0,237
8782,0,0,0,0,3,0,0,0,0,1,0,10,4,2,3,2,9,8,9,5.9,5.5,6,0,0,0,0,0,0,131
8783,0,0,0,0,3,0,0,0,0,3,0,6,6,3,3,4,11,11,10,6.666666667,7,6.5,0,0,0,0,0,0,125
8784,0,0,0,0,1,0,0,0,0,1,0,6,2,3,18,3,24,18,24,9.833333333,18,8.2,0,0,0,0,0,0,0
8785,0,0,0,0,2,1,0,0,0,0,0,10,2,1,5,1,30,6,30,6.3,5.5,6.5,1,1,0,0,0,0,10
8786,0,0,0,0,2,0,0,0,0,1,0,5,1,4,5,4,12,8,12,7,6.5,7.333333333,0,0,0,0,0,0,558
8787,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,49
8788,0,0,1,0,3,1,0,0,0,1,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51
8790,0,1,0,0,3,0,0,0,0,0,0,7,3,3,3,4,8,8,8,5.428571429,5.25,5.666666667,0,0,0,0,0,0,52
8791,0,0,0,0,2,0,0,0,0,0,0,3,0,4,4,6,12,12,6,7.333333333,8,6,0,0,0,0,0,0,0
8793,0,1,0,0,1,1,0,0,0,0,0,4,2,2,6,2,9,6,9,6.5,6,6.666666667,0,1,0,0,0,0,196
8794,0,0,0,0,3,1,0,0,0,0,0,7,5,3,3,6,32,7,32,10.85714286,5.25,18.33333333,0,0,0,0,0,0,31
8795,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,7,14,14,7,8,8.5,7,0,0,0,0,0,0,204
8796,0,0,0,0,1,1,0,0,0,0,0,4,0,3,9,3,9,9,8,5.75,9,4.666666667,0,0,0,0,0,0,23
8797,0,0,0,0,2,0,0,1,0,0,0,6,3,3,3,5,14,14,6,6.333333333,8.5,5.25,0,0,0,0,0,0,118
8798,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,19,19,6,7.2,11,4.666666667,0,0,0,0,0,0,194
8799,0,0,0,0,3,0,0,0,0,0,0,6,0,1,1,4,9,9,6,4.333333333,4,4.666666667,0,1,0,0,0,0,560
8800,0,0,0,0,2,0,0,0,0,1,0,6,1,2,10,2,10,10,5,5.166666667,10,4.2,0,0,0,0,0,0,106
8801,0,0,0,0,2,0,0,0,0,0,0,3,0,1,6,1,7,7,1,4.666666667,6.5,1,0,1,0,0,0,0,52
8802,0,0,0,0,2,0,0,0,0,2,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,215
8803,0,0,0,0,3,1,0,0,0,2,0,3,1,5,5,0,12,12,0,7.666666667,7.666666667,0,0,0,0,0,0,0,11
8804,0,0,0,0,2,0,0,0,0,1,0,2,1,4,4,0,6,6,0,5,5,0,0,1,0,0,0,0,8
8806,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,5,10,10,6,6,6.5,5.5,0,0,0,0,0,0,124
8807,0,0,0,0,3,0,0,0,0,1,0,7,1,3,3,3,8,7,8,5.285714286,5,5.4,0,0,0,0,0,0,0
8808,0,0,0,0,2,0,0,0,0,1,0,4,2,2,2,0,11,11,0,5,5,0,1,0,0,0,1,2,47
8809,0,0,0,0,2,0,0,0,0,1,0,6,4,3,3,5,7,7,7,5.666666667,5,6,0,0,0,0,0,0,193
8810,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,246
8811,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,8,8,0,8,8,0,1,0,0,0,0,0,13
8812,0,0,0,0,2,1,0,0,0,1,0,8,0,3,14,3,14,14,11,6.875,14,5.857142857,0,0,0,0,0,0,88
8813,0,0,0,0,1,0,0,0,0,1,0,3,1,3,13,3,13,13,9,8.333333333,13,6,0,0,0,0,0,0,13
8814,0,0,0,0,2,0,0,1,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,14
8815,0,0,0,0,2,1,0,0,0,0,0,4,4,2,3,2,6,6,2,3.75,4.333333333,2,0,0,0,0,0,0,728
8816,0,0,0,0,2,0,0,0,0,2,0,6,3,3,3,6,12,12,7,7,7.5,6.75,3,0,0,0,0,0,320
8817,0,0,0,0,1,0,0,0,0,1,0,5,1,4,12,4,12,12,8,7,12,5.75,0,0,0,0,0,0,56
8818,0,0,0,0,2,0,0,0,0,0,0,4,0,3,3,0,6,6,0,4.75,4.75,0,0,0,0,0,0,0,0
8819,0,0,0,0,2,1,1,0,0,1,0,5,3,1,1,5,6,3,6,3.2,1.666666667,5.5,0,0,0,0,1,0,25
8820,0,0,0,0,2,0,0,1,0,2,0,3,0,1,7,1,7,7,6,4.666666667,7,3.5,0,0,0,0,0,0,30
8821,0,0,0,0,2,0,0,0,0,0,0,3,0,4,8,4,8,8,7,6.333333333,8,5.5,0,0,0,0,0,0,1
8822,0,0,0,0,2,0,0,0,0,1,0,8,5,2,3,2,10,6,10,5.75,4.5,6.166666667,0,0,0,0,0,0,71
8823,0,0,0,1,2,0,0,0,0,0,0,2,7,13,13,0,14,14,0,13.5,13.5,0,0,0,0,0,0,0,33
8824,0,0,0,0,3,0,0,0,0,0,0,13,3,2,3,2,8,8,8,4.769230769,5.5,4.636363636,0,0,0,0,0,0,34
8825,0,0,0,0,3,0,0,0,0,0,0,11,0,1,1,4,9,9,8,5,4.75,5.666666667,1,0,0,0,0,0,13
8826,0,0,0,0,3,0,0,1,0,0,0,6,1,2,8,2,13,13,6,6.166666667,10.5,4,0,1,0,0,0,0,33
8827,0,0,0,0,1,0,0,0,0,1,0,2,3,9,9,9,9,9,9,9,9,9,0,0,0,0,1,0,0
8828,0,0,0,0,2,0,0,0,0,0,0,7,2,3,7,3,15,7,15,6.857142857,7,6.833333333,1,0,0,0,0,0,25
8829,0,0,0,0,3,1,0,0,0,0,0,16,8,2,14,2,14,14,13,5.4375,14,4.866666667,4,0,0,0,0,0,6
8830,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,587
8831,0,0,0,0,2,1,0,0,0,0,0,7,1,2,15,2,32,15,32,10.14285714,15,9.333333333,3,0,0,0,0,0,11
8832,0,0,0,0,3,0,0,1,0,1,0,7,3,2,3,2,8,3,8,4.857142857,3,5.6,0,0,0,0,0,0,173
8833,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,8,17,17,8,9.333333333,10,8,0,0,0,0,0,0,93
8834,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0,0,0,0,0,0,0,62
8835,0,0,0,0,1,0,0,0,0,1,0,4,7,2,19,2,32,19,32,15.75,19,14.66666667,0,0,0,0,0,0,30
8836,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,6,13,13,9,7.75,8,7.5,0,0,0,0,0,0,176
8837,0,0,0,0,2,0,0,0,0,0,0,3,0,3,4,3,9,9,3,5.333333333,6.5,3,0,0,0,0,0,0,76
8838,0,0,0,0,2,0,1,1,0,1,0,6,0,1,4,1,8,8,8,5.166666667,6,4.75,0,1,0,0,0,0,155
8839,0,0,0,0,3,0,0,0,0,1,0,11,2,2,2,2,8,8,8,4.909090909,5,4.888888889,0,0,0,0,0,0,6
8840,0,0,0,0,2,0,0,0,0,0,0,10,7,2,3,2,11,5,11,5.3,4,5.625,0,0,0,0,0,0,17
8841,0,0,0,1,2,0,0,0,0,2,0,2,1,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,60
8842,0,0,0,0,2,0,0,0,0,1,0,4,1,1,8,1,16,16,8,8.25,12,4.5,0,0,0,0,0,0,77
8843,0,0,0,0,2,0,1,0,0,1,0,3,0,4,7,4,8,7,8,6.333333333,7,6,0,0,0,0,0,0,20
8844,0,0,0,0,2,0,0,1,0,1,0,7,1,1,3,1,8,8,1,4.285714286,5.6,1,0,1,0,0,0,0,17
8845,0,0,0,0,2,0,1,0,0,1,0,5,7,3,5,3,32,8,32,12,6.5,15.66666667,0,0,0,0,0,0,0
8846,0,0,1,0,3,0,0,0,0,0,0,5,0,3,3,0,13,13,0,7,7,0,0,0,0,0,0,0,5
8847,0,1,0,0,2,0,0,0,0,1,0,7,4,2,3,2,8,8,7,5.571428571,5.5,5.6,0,0,0,0,0,0,55
8848,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,11,11,0,8,8,0,0,0,0,0,0,0,9
8849,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,4,9,9,6,5.333333333,6,5,0,0,0,0,0,0,322
8850,0,1,0,0,2,0,0,0,0,1,0,6,3,1,3,1,8,7,8,5,5,5,0,0,0,0,0,0,242
8851,0,0,0,0,1,1,0,0,0,1,0,15,15,2,14,2,43,14,43,9.4,14,9.071428571,2,0,0,0,0,0,17
8852,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,3,14,14,4,6,8.5,3.5,0,0,0,0,0,0,188
8853,0,0,0,0,2,1,0,0,0,0,0,5,3,2,3,2,13,13,8,6.2,8,5,2,0,0,0,0,1,0
8854,0,0,0,0,3,0,0,0,0,0,0,9,3,1,16,1,32,16,32,9.555555556,16,8.75,2,0,0,0,0,0,27
8855,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,0
8856,0,1,0,0,3,0,1,0,0,1,0,14,2,2,2,2,9,2,9,4.142857143,2,4.307692308,0,0,0,0,0,0,0
8857,0,0,0,0,2,0,0,0,0,0,0,9,2,1,2,1,9,9,6,3.888888889,5.5,3.428571429,0,1,0,0,0,0,657
8858,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,9,9,0,8,8,0,0,0,0,0,0,0,0
8859,0,0,0,0,2,0,0,0,0,1,0,2,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,1652
8860,0,0,0,0,1,0,0,0,0,1,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,85
8861,0,0,0,0,3,0,0,0,0,1,0,4,0,3,8,3,11,8,11,7.5,8,7,0,0,0,0,0,0,0
8862,0,0,0,0,1,1,0,0,0,0,0,4,0,3,3,4,5,3,5,3.75,3,4.5,0,0,0,0,0,0,8
8863,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,7,7,0,4.666666667,4.666666667,0,0,0,0,0,0,0,249
8864,0,0,0,0,2,0,0,0,0,0,0,3,0,4,4,7,15,15,7,8.666666667,9.5,7,0,0,0,0,0,0,5
8865,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,26
8866,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,8,8,0,8,8,0,0,1,0,0,0,0,14
8867,0,0,1,0,3,1,0,0,0,0,0,12,2,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51
8868,0,0,0,0,1,0,0,0,0,3,0,2,0,1,8,1,8,8,1,4.5,8,1,0,0,0,0,0,0,4
8869,0,0,0,0,2,0,0,0,0,0,0,12,1,3,10,3,64,10,64,18.83333333,10,19.63636364,2,0,0,0,0,0,5
8870,0,0,0,0,1,0,0,0,0,1,0,4,0,2,16,2,16,16,6,6.75,16,3.666666667,0,0,0,0,0,0,90
8871,0,0,0,0,2,0,0,0,0,1,0,9,3,2,3,2,14,14,6,4.888888889,8.5,3.857142857,0,0,0,0,0,0,86
8872,0,0,0,0,2,0,0,1,0,1,0,7,0,5,10,5,12,12,12,8.571428571,11,7.6,0,0,0,0,0,0,85
8873,0,0,0,1,2,0,0,0,0,0,0,3,1,8,10,8,11,11,8,9.666666667,10.5,8,0,0,0,0,0,0,8
8874,0,0,0,0,2,0,0,0,0,1,0,4,4,2,3,2,32,11,32,12,7,17,1,0,0,0,0,0,0
8875,0,0,0,0,1,0,0,0,0,0,0,4,0,2,5,2,6,5,6,4.5,5,4.333333333,0,0,0,0,0,0,5
8876,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,70
8877,0,0,0,0,3,1,0,0,0,2,0,12,1,2,6,2,18,6,18,5.833333333,6,5.818181818,5,0,0,0,0,0,21
8878,0,0,0,1,3,0,0,0,0,0,0,5,0,4,7,4,10,10,5,6.6,8,4.5,1,0,0,0,0,0,8
8879,0,1,0,0,2,0,0,0,0,0,0,16,4,1,3,1,9,5,9,4.4375,4,4.5,0,0,0,0,0,0,17
8880,0,0,0,0,3,1,0,0,0,2,0,22,17,1,3,1,94,6,94,10.68181818,4.5,11.3,0,0,0,0,0,0,163
8881,0,1,0,0,3,1,0,0,0,0,0,10,1,1,1,2,39,8,39,8,4,9.714285714,1,0,0,0,0,0,21
8882,0,0,0,0,1,0,0,0,0,0,0,1,0,10,10,0,10,10,0,10,10,0,0,0,0,0,0,0,40
8883,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,18
8884,0,0,0,0,2,0,0,0,0,0,0,4,1,2,2,4,9,9,7,5.5,5.5,5.5,0,1,0,0,0,0,848
8885,0,0,0,0,2,0,0,0,0,0,0,15,8,3,11,3,64,11,64,14.66666667,11,14.92857143,2,0,0,0,0,0,16
8886,0,0,0,0,2,0,0,0,0,1,0,10,3,1,3,1,18,18,15,5.6,10.5,4.375,0,0,0,0,0,0,4
8887,0,0,0,0,3,0,0,0,0,1,0,3,0,5,7,5,12,12,5,8,9.5,5,1,0,0,0,0,0,0
8888,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,8,8,8,8,6.333333333,5.5,8,0,1,0,0,0,0,53
8890,0,0,0,0,1,0,0,0,0,0,0,3,0,3,11,3,11,11,6,6.666666667,11,4.5,0,0,0,0,0,0,8
8891,0,1,0,0,3,0,0,1,0,0,0,29,17,3,6,3,21,8,21,6.827586207,7,6.814814815,1,1,0,0,0,0,1
8892,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,16,16,0,12,12,0,0,1,0,0,0,0,14
8893,0,0,0,0,2,0,0,0,0,1,0,3,1,6,6,0,9,9,0,7.666666667,7.666666667,0,0,1,0,0,0,0,24
8894,0,0,0,0,3,0,0,0,0,1,0,3,3,3,3,0,16,16,0,7.333333333,7.333333333,0,0,0,0,0,0,0,1
8895,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,15,9,15,7.8,5.5,9.333333333,0,1,0,0,0,0,243
8896,0,0,0,0,3,0,0,0,0,1,0,10,0,2,8,2,13,13,13,6.2,10.5,5.125,0,0,0,0,0,0,0
8897,0,0,0,0,2,0,0,0,0,0,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,0
8898,0,1,0,0,2,1,0,0,0,1,0,5,0,6,7,6,10,10,7,7.6,8.333333333,6.5,0,0,0,0,0,0,71
8899,0,0,0,0,2,0,0,0,0,0,0,6,5,3,3,4,32,11,32,10.66666667,7,12.5,0,0,0,0,0,1,0
8900,0,0,0,0,2,1,0,0,0,1,0,3,1,2,2,0,14,14,0,6.666666667,6.666666667,0,1,0,0,0,1,2,47
8901,0,0,0,0,2,0,0,0,0,2,0,6,3,2,3,2,10,10,6,4.666666667,6.5,3.75,0,0,0,0,0,0,535
8902,0,0,0,0,2,0,0,0,0,1,0,9,5,2,3,2,19,19,12,8.222222222,11,7.428571429,2,0,0,0,0,0,7
8903,0,0,0,0,2,1,0,0,0,1,0,7,1,2,2,5,7,5,7,5,3.666666667,6,1,0,0,0,0,0,0
8904,0,0,0,0,2,0,0,0,0,1,0,9,3,2,4,2,11,5,11,6.666666667,4.5,7.285714286,0,0,0,0,0,0,88
